"year","tree_age_years","site","crop","plot","yield_straw","yield","data_id","yield_unit","distance_to_tree_strip","field","lat","lon","orientation","soil_type","tree_species","fertilizer","sample_name_db","row","transect","direction","yield_total","aspect","sd_yield","n","crop_unified","yield_tha","yield_straw_tha","yield_total_tha","harvestyear","treeage"
2022,NA,NA,"wr","21_4_18",NA,2.54378571428571,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.308794393329795,42,"rye",2.54378571428571,NA,NA,2022,0
2023,NA,NA,"ww","21_4_18",NA,6.014125,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",1.07859319750974,64,"wheat",6.014125,NA,NA,2022,1
2018,NA,NA,"wr","21_4_24",NA,2.62696875,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",1.06255670010001,32,"rye",2.62696875,NA,NA,2016,2
2021,NA,NA,"wb","21_4_24",NA,6.81421052631579,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.709522304389892,38,"barley",6.81421052631579,NA,NA,2019,2
2022,NA,NA,"wr","21_4_24",NA,2.31230952380952,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.375972007786208,42,"rye",2.31230952380952,NA,NA,2022,0
2023,NA,NA,"ww","21_4_24",NA,5.15257746478873,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",1.02192355965142,71,"wheat",5.15257746478873,NA,NA,2022,1
2016,NA,NA,"wp","21_4_4",NA,0.732828571428571,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.224018445369006,35,"pea",0.732828571428571,NA,NA,2016,0
2021,NA,NA,"wb","21_4_4",NA,6.21595348837209,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.818828575393164,43,"barley",6.21595348837209,NA,NA,2019,2
2022,NA,NA,"wr","21_4_4",NA,2.78973076923077,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.235329820922433,26,"rye",2.78973076923077,NA,NA,2022,0
2023,NA,NA,"ww","21_4_4",NA,6.56140540540541,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.527811859338968,37,"wheat",6.56140540540541,NA,NA,2022,1
2018,NA,NA,"wr","21_4_7",NA,3.43615151515152,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.355586322256295,33,"rye",3.43615151515152,NA,NA,2016,2
2021,NA,NA,"wb","21_4_7",NA,0.0583636363636364,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.0287481224683377,11,"barley",0.0583636363636364,NA,NA,2019,2
2022,NA,NA,"wr","21_4_7",NA,2.32811111111111,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.15266028756259,18,"rye",2.32811111111111,NA,NA,2022,0
2023,NA,NA,"ww","21_4_7",NA,6.25041666666667,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.328291217044267,24,"wheat",6.25041666666667,NA,NA,2022,1
2018,NA,NA,"wr","22_4_12",NA,2.5895,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.873609190222596,30,"rye",2.5895,NA,NA,2016,2
2023,NA,NA,"ww","22_4_12",NA,7.4495306122449,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.934755652163548,49,"wheat",7.4495306122449,NA,NA,2022,1
2018,NA,NA,"wr","22_4_18",NA,1.51805882352941,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.753065570857343,34,"rye",1.51805882352941,NA,NA,2016,2
2021,NA,NA,"wb","22_4_18",NA,4.19085185185185,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",2.25274644460395,54,"barley",4.19085185185185,NA,NA,2019,2
2023,NA,NA,"ww","22_4_18",NA,5.05863636363636,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.93117654331178,44,"wheat",5.05863636363636,NA,NA,2022,1
2018,NA,NA,"wr","22_4_24",NA,0.540961538461538,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.2907367855321,26,"rye",0.540961538461538,NA,NA,2016,2
2021,NA,NA,"wb","22_4_24",NA,3.77397402597403,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",2.08173709077442,77,"barley",3.77397402597403,NA,NA,2019,2
2023,NA,NA,"ww","22_4_24",NA,2.60975675675676,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",2.25149949309776,74,"wheat",2.60975675675676,NA,NA,2022,1
2018,NA,NA,"wr","22_4_4",NA,3.03466666666667,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.576274858590654,30,"rye",3.03466666666667,NA,NA,2016,2
2021,NA,NA,"wb","22_4_4",NA,3.03531578947368,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.458249377715221,38,"barley",3.03531578947368,NA,NA,2019,2
2023,NA,NA,"ww","22_4_4",NA,7.20489361702128,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",1.76318257500023,47,"wheat",7.20489361702128,NA,NA,2022,1
2021,NA,NA,"wb","22_4_7",NA,6.01221212121212,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"E",0.696860986745911,33,"barley",6.01221212121212,NA,NA,2019,2
2016,NA,NA,"wp","23_4_12",NA,1.59169565217391,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.767075226533914,23,"pea",1.59169565217391,NA,NA,2016,0
2018,NA,NA,"wr","23_4_12",NA,1.83666666666667,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.837422182821008,39,"rye",1.83666666666667,NA,NA,2016,2
2023,NA,NA,"ww","23_4_12",NA,6.780390625,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.650236968213396,64,"wheat",6.780390625,NA,NA,2022,1
2016,NA,NA,"wp","23_4_18",NA,1.00011764705882,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.650148317097413,34,"pea",1.00011764705882,NA,NA,2016,0
2018,NA,NA,"wr","23_4_18",NA,1.48707317073171,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.70969741405207,41,"rye",1.48707317073171,NA,NA,2016,2
2021,NA,NA,"wb","23_4_18",NA,5.040525,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.288893821991083,40,"barley",5.040525,NA,NA,2019,2
2023,NA,NA,"ww","23_4_18",NA,5.50037931034483,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.511452483690519,58,"wheat",5.50037931034483,NA,NA,2022,1
2018,NA,NA,"wr","23_4_24",NA,1.72509523809524,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.876052782949382,42,"rye",1.72509523809524,NA,NA,2016,2
2021,NA,NA,"wb","23_4_24",NA,5.56175280898876,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",1.42973232778424,89,"barley",5.56175280898876,NA,NA,2019,2
2023,NA,NA,"ww","23_4_24",NA,3.63538,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",2.6898727722532,100,"wheat",3.63538,NA,NA,2022,1
2016,NA,NA,"wp","23_4_4",NA,2.35937142857143,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.543403927637102,35,"pea",2.35937142857143,NA,NA,2016,0
2018,NA,NA,"wr","23_4_4",NA,2.88467441860465,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.332691886695285,43,"rye",2.88467441860465,NA,NA,2016,2
2021,NA,NA,"wb","23_4_4",NA,3.379,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.351545634780654,43,"barley",3.379,NA,NA,2019,2
2023,NA,NA,"ww","23_4_4",NA,6.57758490566038,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.590095410602331,53,"wheat",6.57758490566038,NA,NA,2022,1
2021,NA,NA,"wb","23_4_7",NA,5.76637209302326,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.199011847368778,43,"barley",5.76637209302326,NA,NA,2019,2
2016,NA,NA,"wp","24_4_12",NA,0.1255,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.0357365359261359,6,"pea",0.1255,NA,NA,2016,0
2018,NA,NA,"wr","24_4_12",NA,1.46228205128205,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.411752285566657,39,"rye",1.46228205128205,NA,NA,2016,2
2023,NA,NA,"ww","24_4_12",NA,5.51674193548387,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.600904125777582,62,"wheat",5.51674193548387,NA,NA,2022,1
2018,NA,NA,"wr","24_4_18",NA,0.725621621621622,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.186815171783259,37,"rye",0.725621621621622,NA,NA,2016,2
2021,NA,NA,"wb","24_4_18",NA,5.50487804878049,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.306956934692959,41,"barley",5.50487804878049,NA,NA,2019,2
2023,NA,NA,"ww","24_4_18",NA,4.68261666666667,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.380940632932756,60,"wheat",4.68261666666667,NA,NA,2022,1
2018,NA,NA,"wr","24_4_24",NA,1.46297297297297,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.308316710046169,37,"rye",1.46297297297297,NA,NA,2016,2
2021,NA,NA,"wb","24_4_24",NA,6.15337,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",2.50076256109406,100,"barley",6.15337,NA,NA,2019,2
2023,NA,NA,"ww","24_4_24",NA,3.82445283018868,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",2.90188534817354,106,"wheat",3.82445283018868,NA,NA,2022,1
2018,NA,NA,"wr","24_4_4",NA,0.6155,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.729718484531306,16,"rye",0.6155,NA,NA,2016,2
2021,NA,NA,"wb","24_4_4",NA,2.4213125,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.699706919938287,64,"barley",2.4213125,NA,NA,2019,2
2023,NA,NA,"ww","24_4_4",NA,4.73636363636364,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.410135405085992,55,"wheat",4.73636363636364,NA,NA,2022,1
2016,NA,NA,"wp","24_4_7",NA,0.695533333333333,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.221535507204558,15,"pea",0.695533333333333,NA,NA,2016,0
2018,NA,NA,"wr","24_4_7",NA,1.46797368421053,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.691467397243662,38,"rye",1.46797368421053,NA,NA,2016,2
2021,NA,NA,"wb","24_4_7",NA,6.09504761904762,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.440268485291117,42,"barley",6.09504761904762,NA,NA,2019,2
2016,NA,NA,"wp","2_1_12",NA,1.78091428571429,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",1.44354582582629,35,"pea",1.78091428571429,NA,NA,2016,0
2018,NA,NA,"wr","2_1_12",NA,3.33637777777778,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.500962994863116,45,"rye",3.33637777777778,NA,NA,2016,2
2021,NA,NA,"wb","2_1_12",NA,6.60391111111111,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.364141320108143,45,"barley",6.60391111111111,NA,NA,2019,2
2022,NA,NA,"wr","2_1_12",NA,3.0022,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.373178843156457,50,"rye",3.0022,NA,NA,2022,0
2023,NA,NA,"ww","2_1_12",NA,7.21868181818182,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.746090797290295,44,"wheat",7.21868181818182,NA,NA,2022,1
2016,NA,NA,"wp","2_1_18",NA,1.70187878787879,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",1.3317833147132,33,"pea",1.70187878787879,NA,NA,2016,0
2018,NA,NA,"wr","2_1_18",NA,3.16490476190476,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.556104561563206,42,"rye",3.16490476190476,NA,NA,2016,2
2021,NA,NA,"wb","2_1_18",NA,5.5877619047619,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.347971670386262,42,"barley",5.5877619047619,NA,NA,2019,2
2022,NA,NA,"wr","2_1_18",NA,3.06872340425532,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.361885503279437,47,"rye",3.06872340425532,NA,NA,2022,0
2023,NA,NA,"ww","2_1_18",NA,7.345,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.741962937079744,53,"wheat",7.345,NA,NA,2022,1
2016,NA,NA,"wp","2_1_24",NA,2.08213333333333,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",1.374169184317,30,"pea",2.08213333333333,NA,NA,2016,0
2018,NA,NA,"wr","2_1_24",NA,3.226,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.553883055368541,42,"rye",3.226,NA,NA,2016,2
2021,NA,NA,"wb","2_1_24",NA,5.72638775510204,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.609965361596,49,"barley",5.72638775510204,NA,NA,2019,2
2022,NA,NA,"wr","2_1_24",NA,3.26032075471698,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.446164499397359,53,"rye",3.26032075471698,NA,NA,2022,0
2023,NA,NA,"ww","2_1_24",NA,7.20070909090909,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.699613720741066,55,"wheat",7.20070909090909,NA,NA,2022,1
2016,NA,NA,"wp","2_1_4",NA,1.84767857142857,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.655795928825843,28,"pea",1.84767857142857,NA,NA,2016,0
2018,NA,NA,"wr","2_1_4",NA,3.13044897959184,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.602355206018581,49,"rye",3.13044897959184,NA,NA,2016,2
2021,NA,NA,"wb","2_1_4",NA,8.83359523809524,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.713343281351932,42,"barley",8.83359523809524,NA,NA,2019,2
2022,NA,NA,"wr","2_1_4",NA,2.92885714285714,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.319654370635952,49,"rye",2.92885714285714,NA,NA,2022,0
2023,NA,NA,"ww","2_1_4",NA,6.93786274509804,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.748820192559144,51,"wheat",6.93786274509804,NA,NA,2022,1
2016,NA,NA,"wp","2_1_7",NA,0.5313,"koch25","t/ha",7,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.0866269780918931,10,"pea",0.5313,NA,NA,2016,0
2016,NA,NA,"wp","3_1_12",NA,3.1173829787234,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",1.18482122212578,47,"pea",3.1173829787234,NA,NA,2016,0
2018,NA,NA,"wr","3_1_12",NA,3.10188636363636,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",1.15910358739905,44,"rye",3.10188636363636,NA,NA,2016,2
2021,NA,NA,"wb","3_1_12",NA,5.97636170212766,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.587660003208448,47,"barley",5.97636170212766,NA,NA,2019,2
2022,NA,NA,"wr","3_1_12",NA,3.25072916666667,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.250064905581623,48,"rye",3.25072916666667,NA,NA,2022,0
2023,NA,NA,"ww","3_1_12",NA,5.91531818181818,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.888601508321906,44,"wheat",5.91531818181818,NA,NA,2022,1
2016,NA,NA,"wp","3_1_18",NA,3.35332608695652,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",1.1760259833552,46,"pea",3.35332608695652,NA,NA,2016,0
2018,NA,NA,"wr","3_1_18",NA,4.01379069767442,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.410047242234096,43,"rye",4.01379069767442,NA,NA,2016,2
2021,NA,NA,"wb","3_1_18",NA,6.30220833333333,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.498860614922212,48,"barley",6.30220833333333,NA,NA,2019,2
2022,NA,NA,"wr","3_1_18",NA,3.17308,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.36206521230185,50,"rye",3.17308,NA,NA,2022,0
2023,NA,NA,"ww","3_1_18",NA,5.60233333333333,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.70268428724938,54,"wheat",5.60233333333333,NA,NA,2022,1
2016,NA,NA,"wp","3_1_24",NA,3.30160416666667,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",1.17778068867704,48,"pea",3.30160416666667,NA,NA,2016,0
2018,NA,NA,"wr","3_1_24",NA,3.31874418604651,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.554057676773442,43,"rye",3.31874418604651,NA,NA,2016,2
2021,NA,NA,"wb","3_1_24",NA,6.43678846153846,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.935396976365471,52,"barley",6.43678846153846,NA,NA,2019,2
2022,NA,NA,"wr","3_1_24",NA,2.86883018867925,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.685394292356009,53,"rye",2.86883018867925,NA,NA,2022,0
2023,NA,NA,"ww","3_1_24",NA,5.73324074074074,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.483004587469335,54,"wheat",5.73324074074074,NA,NA,2022,1
2016,NA,NA,"wp","3_1_4",NA,3.23460869565217,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.755264559336245,46,"pea",3.23460869565217,NA,NA,2016,0
2018,NA,NA,"wr","3_1_4",NA,2.53991071428571,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",1.46525444612297,56,"rye",2.53991071428571,NA,NA,2016,2
2021,NA,NA,"wb","3_1_4",NA,6.76357142857143,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",1.26784863186033,42,"barley",6.76357142857143,NA,NA,2019,2
2022,NA,NA,"wr","3_1_4",NA,3.10830434782609,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.340829306875334,46,"rye",3.10830434782609,NA,NA,2022,0
2023,NA,NA,"ww","3_1_4",NA,5.25719230769231,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"willow",NA,NA,NA,NA,NA,NA,"E",0.44663074358595,52,"wheat",5.25719230769231,NA,NA,2022,1
2016,NA,NA,"wp","4_1_12",NA,1.33821212121212,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.826055073738116,33,"pea",1.33821212121212,NA,NA,2016,0
2018,NA,NA,"wr","4_1_12",NA,1.58423529411765,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.229752728333029,17,"rye",1.58423529411765,NA,NA,2016,2
2021,NA,NA,"wb","4_1_12",NA,6.48835,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.680405395798401,20,"barley",6.48835,NA,NA,2019,2
2022,NA,NA,"wr","4_1_12",NA,2.37057142857143,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.31129496806543,21,"rye",2.37057142857143,NA,NA,2022,0
2023,NA,NA,"ww","4_1_12",NA,6.77695833333333,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.258043555333737,24,"wheat",6.77695833333333,NA,NA,2022,1
2016,NA,NA,"wp","4_1_18",NA,1.28194444444444,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.410622837137786,18,"pea",1.28194444444444,NA,NA,2016,0
2018,NA,NA,"wr","4_1_18",NA,2.45823076923077,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.251924642782372,13,"rye",2.45823076923077,NA,NA,2016,2
2021,NA,NA,"wb","4_1_18",NA,5.52507142857143,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.36419636805643,14,"barley",5.52507142857143,NA,NA,2019,2
2022,NA,NA,"wr","4_1_18",NA,2.63646153846154,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"hedge",NA,NA,NA,NA,NA,NA,"W",0.215715713917112,13,"rye",2.63646153846154,NA,NA,2022,0
